dep,nom_dep,code_circo,numero,prenom,nom,sexe,code_nuance,nuance,sortante
041,Loir-et-Cher,041-01,9,Gildas,VIEIRA,homme,DIV,Divers,false
041,Loir-et-Cher,041-02,1,Guillaume,PELTIER,homme,REC,Reconquête !,true
041,Loir-et-Cher,041-02,2,Marie-Thérèse,DRUESNE,femme,DVC,Divers centre,false
041,Loir-et-Cher,041-02,3,Pascal,BIOULAC,homme,LR,Les Républicains,false
041,Loir-et-Cher,041-02,4,Jérémie,DEMALINE,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
041,Loir-et-Cher,041-02,5,Patrick,PINSON,homme,DVC,Divers centre,false
041,Loir-et-Cher,041-02,6,Caroline,MAIDON,femme,DXG,Divers extrême gauche,false
041,Loir-et-Cher,041-02,7,François,CHEREAU,homme,DVC,Divers centre,false
041,Loir-et-Cher,041-02,8,Emmanuelle,CHAPLAULT,femme,ENS,Ensemble ! (Majorité présidentielle),false
041,Loir-et-Cher,041-02,9,Roger,CHUDEAU,homme,RN,Rassemblement National,false
041,Loir-et-Cher,041-03,1,Dahbia,KERMAD,femme,DVC,Divers centre,false
041,Loir-et-Cher,041-03,2,Pascal,BRINDEAU,homme,UDI,Union des Démocrates et des Indépendants,true
041,Loir-et-Cher,041-03,3,Sabrina,HUET,femme,REC,Reconquête !,false
041,Loir-et-Cher,041-03,4,Christophe,MARION,homme,ENS,Ensemble ! (Majorité présidentielle),false
041,Loir-et-Cher,041-03,5,Isabelle,RABRAULT,femme,DSV,Droite souverainiste,false
041,Loir-et-Cher,041-03,6,Noé,PETIT,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
041,Loir-et-Cher,041-03,7,Eric,DOUMAS,homme,DVD,Divers droite,false
041,Loir-et-Cher,041-03,8,Claude,LAMY,homme,DXG,Divers extrême gauche,false
041,Loir-et-Cher,041-03,9,Marine,BARDET,femme,RN,Rassemblement National,false
042,Loire,042-01,1,Quentin,BATAILLON,homme,ENS,Ensemble ! (Majorité présidentielle),false
042,Loire,042-01,2,Pascale,FEDINGER,femme,RDG,Parti radical de gauche,false
042,Loire,042-01,3,Yakup,HARMANCI,homme,DIV,Divers,false
042,Loire,042-01,4,Pierrick,COURBON,homme,DVG,Divers gauche,false
042,Loire,042-01,5,Romain,BROSSARD,homme,DXG,Divers extrême gauche,false
042,Loire,042-01,6,Samia,DUSSART,femme,REC,Reconquête !,false
042,Loire,042-01,7,Laetitia,COPIN,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
042,Loire,042-01,8,Marie,SIMON,femme,RN,Rassemblement National,false
042,Loire,042-01,9,Frédérique,COLOMBET,femme,ECO,Ecologistes,false
042,Loire,042-01,10,Anne-Audrey,PERRIN-PATURAL,femme,DVC,Divers centre,false
042,Loire,042-01,11,Alexia,OSTYN,femme,UDI,Union des Démocrates et des Indépendants,false
042,Loire,042-02,1,Quentin,FONTVIEILLE,homme,DVC,Divers centre,false
042,Loire,042-02,2,David,JACQUEMARD,homme,ECO,Ecologistes,false
042,Loire,042-02,3,Nathalie,DOUSPIS,femme,ECO,Ecologistes,false
042,Loire,042-02,4,Marie-Camille,REY,femme,LR,Les Républicains,false
042,Loire,042-02,5,Zahra,BENCHARIF,femme,RDG,Parti radical de gauche,false
042,Loire,042-02,6,Bernard,SIROT,homme,DXG,Divers extrême gauche,false
042,Loire,042-02,7,Hervé,BREUIL,homme,RN,Rassemblement National,false
042,Loire,042-02,8,Jean-Michel,MIS,homme,ENS,Ensemble ! (Majorité présidentielle),true
042,Loire,042-02,9,Francette,MOREAU,femme,REC,Reconquête !,false
042,Loire,042-02,10,Andrée,TAURINYA,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
042,Loire,042-02,11,Sophie,DIETERICH,femme,DXG,Divers extrême gauche,false
042,Loire,042-03,1,Sandrine,LEGLISE,femme,DSV,Droite souverainiste,false
042,Loire,042-03,2,Louis,CAILLON,homme,DVG,Divers gauche,false
042,Loire,042-03,3,Vincent,BONY,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
042,Loire,042-03,4,Mariam,ASSAOUNE,femme,RDG,Parti radical de gauche,false
042,Loire,042-03,5,Isabelle,SURPLY,femme,REC,Reconquête !,false
042,Loire,042-03,6,Pauline,HUSSEINI,femme,DXG,Divers extrême gauche,false
042,Loire,042-03,7,Angelina,LA MARCA,femme,RN,Rassemblement National,false
042,Loire,042-03,8,Catherine,MARTIN,femme,ECO,Ecologistes,false
042,Loire,042-03,9,Emmanuel,MANDON,homme,ENS,Ensemble ! (Majorité présidentielle),false
042,Loire,042-03,10,Nina,MOREL,femme,DVG,Divers gauche,false
042,Loire,042-03,11,Axel,DUGUA,homme,LR,Les Républicains,false
042,Loire,042-03,12,Éric,LE JAOUEN,homme,DVD,Divers droite,false
042,Loire,042-03,13,Pascal,BESSON,homme,DVD,Divers droite,false
042,Loire,042-03,14,Alexandre,VIDAL,homme,DSV,Droite souverainiste,false
042,Loire,042-04,1,Sauveur,CUADROS,homme,DXG,Divers extrême gauche,false
042,Loire,042-04,2,Shannon,SEBAN,femme,ENS,Ensemble ! (Majorité présidentielle),false
042,Loire,042-04,3,Sylvain,VIGOUROUX,homme,DSV,Droite souverainiste,false
042,Loire,042-04,4,Jean-Baptiste,ROUQUEROL,homme,REC,Reconquête !,false
042,Loire,042-04,5,Dino,CINIERI,homme,LR,Les Républicains,true
042,Loire,042-04,6,Sana,BELMOUDEN,femme,RDG,Parti radical de gauche,false
042,Loire,042-04,7,Bernard,PAEMELAERE,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
042,Loire,042-04,8,Anthony,GIBERT,homme,RN,Rassemblement National,false
042,Loire,042-04,9,Pascal,THOMAS,homme,ECO,Ecologistes,false
042,Loire,042-04,10,Véronique,VIDAL,femme,ECO,Ecologistes,false
042,Loire,042-04,11,Aïcha,BINT ZAYD,femme,DIV,Divers,false
042,Loire,042-05,1,Nathalie,SARLES,femme,ENS,Ensemble ! (Majorité présidentielle),true
042,Loire,042-05,2,Ismaël,STEVENSON,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
042,Loire,042-05,3,Grégory,CHEVRET,homme,ECO,Ecologistes,false
042,Loire,042-05,4,Raphaël,PESSOA,homme,REC,Reconquête !,false
042,Loire,042-05,5,Antoine,VERMOREL-MARQUES,homme,LR,Les Républicains,false
042,Loire,042-05,6,Philippe,GRANCHAMP,homme,ECO,Ecologistes,false
042,Loire,042-05,7,Yann,ESTEVENY,homme,DXD,Divers extrême droite,false
042,Loire,042-05,8,Marilyne,EMORINE,femme,RDG,Parti radical de gauche,false
042,Loire,042-05,9,Kevin,CAZOTTES BOSCO,homme,DSV,Droite souverainiste,false
042,Loire,042-05,10,Édith,ROCHE,femme,DXG,Divers extrême gauche,false
042,Loire,042-05,11,Sandrine,GRANGER,femme,RN,Rassemblement National,false
042,Loire,042-06,1,Yves,PETIOT,homme,DXG,Divers extrême gauche,false
042,Loire,042-06,2,Grégoire,GRANGER,homme,RN,Rassemblement National,false
042,Loire,042-06,3,Julien,BOROWCZYK,homme,ENS,Ensemble ! (Majorité présidentielle),true
042,Loire,042-06,4,Marie-Paule,OLIVE,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
042,Loire,042-06,5,Jean-Pierre,TAITE,homme,LR,Les Républicains,false
042,Loire,042-06,6,Catherine,BRIAUT,femme,ECO,Ecologistes,false
042,Loire,042-06,7,Marie-Belle,ROBINOT,femme,DSV,Droite souverainiste,false
042,Loire,042-06,8,Jacqueline,MARCUCCILLI,femme,DXG,Divers extrême gauche,false
042,Loire,042-06,9,Maylis,PERROT,femme,REC,Reconquête !,false
043,Haute-Loire,043-01,1,Dominique,SAMARD,homme,ECO,Ecologistes,false
043,Haute-Loire,043-01,2,Cécile,GALLIEN,femme,ENS,Ensemble ! (Majorité présidentielle),false
043,Haute-Loire,043-01,3,Isabelle,VALENTIN,femme,LR,Les Républicains,true
043,Haute-Loire,043-01,4,Emmanuelle,POUMEAU DE LAFFOREST,femme,REC,Reconquête !,false
043,Haute-Loire,043-01,5,Suzanne,FOURETS,femme,RN,Rassemblement National,false
043,Haute-Loire,043-01,6,Electre,DRACOS,femme,DXG,Divers extrême gauche,false
043,Haute-Loire,043-01,7,Virginie,LEGER-PORTAL,femme,ECO,Ecologistes,false
043,Haute-Loire,043-01,8,Celline,GACON,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
043,Haute-Loire,043-02,1,Philippe,COCHET,homme,ECO,Ecologistes,false
043,Haute-Loire,043-02,2,Thierry,PEREZ,homme,RN,Rassemblement National,false
043,Haute-Loire,043-02,3,Clément,LAFONT,homme,REG,Régionaliste,false
043,Haute-Loire,043-02,4,Clémence,D'AUBIGNAN,femme,REC,Reconquête !,false
043,Haute-Loire,043-02,5,Jean-Philippe,CLEMENT,homme,ECO,Ecologistes,false
043,Haute-Loire,043-02,6,Azelma,SIGAUX,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
043,Haute-Loire,043-02,7,Jean-Pierre,VIGIER,homme,LR,Les Républicains,true
043,Haute-Loire,043-02,8,Théophile,CLOEZ,homme,DIV,Divers,false
043,Haute-Loire,043-02,9,Christian,ALLEGRE,homme,ENS,Ensemble ! (Majorité présidentielle),false
043,Haute-Loire,043-02,10,Corine,BARBIER,femme,DSV,Droite souverainiste,false
043,Haute-Loire,043-02,11,Antoine,BREBION,homme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-01,1,Jean-Claude,LHOMMEAU,homme,DSV,Droite souverainiste,false
044,Loire-Atlantique,044-01,2,Pascal,DAVOZ,homme,ECO,Ecologistes,false
044,Loire-Atlantique,044-01,3,Nicole,GIREL,femme,ECO,Ecologistes,false
044,Loire-Atlantique,044-01,4,Karim,BENBRAHIM,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
044,Loire-Atlantique,044-01,5,Mounir,BELHAMITI,homme,ENS,Ensemble ! (Majorité présidentielle),false
044,Loire-Atlantique,044-01,6,Bryan,PECQUEUR,homme,RN,Rassemblement National,false
044,Loire-Atlantique,044-01,7,Vincent,MENANT,homme,REG,Régionaliste,false
044,Loire-Atlantique,044-01,8,Nicolas,PATARD,homme,ECO,Ecologistes,false
044,Loire-Atlantique,044-01,9,Anthony,BÉRAUD,homme,LR,Les Républicains,false
044,Loire-Atlantique,044-01,10,Hélène,DEFRANCE,femme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-01,11,Bernard,CHRETIEN,homme,DIV,Divers,false
044,Loire-Atlantique,044-01,12,Carol,GODON,femme,REC,Reconquête !,false
044,Loire-Atlantique,044-01,13,David,TAN,homme,DIV,Divers,false
044,Loire-Atlantique,044-02,1,Foulques,CHOMBART DE LAUWE,homme,LR,Les Républicains,false
044,Loire-Atlantique,044-02,2,Nicolas,GASNIER,homme,RN,Rassemblement National,false
044,Loire-Atlantique,044-02,3,Valérie,OPPELT,femme,ENS,Ensemble ! (Majorité présidentielle),true
044,Loire-Atlantique,044-02,4,Andy,KERBRAT,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
044,Loire-Atlantique,044-02,5,Nicolas,BAZILLE,homme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-02,6,Olivier,GARDENT,homme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-02,7,Christine,LAMBART,femme,REG,Régionaliste,false
044,Loire-Atlantique,044-02,8,Elisa,PRIOLLAUD,femme,REG,Régionaliste,false
044,Loire-Atlantique,044-02,9,Ludivine,DALICHOUX,femme,DSV,Droite souverainiste,false
044,Loire-Atlantique,044-02,10,Sébastien,MILBEO,homme,ECO,Ecologistes,false
044,Loire-Atlantique,044-02,11,Cecile,SCHEFFEN,femme,REC,Reconquête !,false
044,Loire-Atlantique,044-03,1,Olivier,TERRIEN,homme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-03,2,Véronique,JARRY,femme,RN,Rassemblement National,false
044,Loire-Atlantique,044-03,3,Gildas,PERROT,homme,REG,Régionaliste,false
044,Loire-Atlantique,044-03,4,Hélène,DOLIDON,femme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-03,5,Ségolène,AMIOT,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
044,Loire-Atlantique,044-03,6,Ophélie,GUÉGUEN,femme,ECO,Ecologistes,false
044,Loire-Atlantique,044-03,7,Benjamin,DUPRAT,homme,DSV,Droite souverainiste,false
044,Loire-Atlantique,044-03,8,Gwenvaël,DURET,homme,REG,Régionaliste,false
044,Loire-Atlantique,044-03,9,Anne-France,BRUNET,femme,ENS,Ensemble ! (Majorité présidentielle),true
044,Loire-Atlantique,044-03,10,Thibault,FAUCHAIT,homme,REC,Reconquête !,false
044,Loire-Atlantique,044-03,11,Sophie,VAN GOETHEM,femme,LR,Les Républicains,false
044,Loire-Atlantique,044-04,1,Bruno,CHEVALIER,homme,DVG,Divers gauche,false
044,Loire-Atlantique,044-04,2,Nadège,BUGNON,femme,DSV,Droite souverainiste,false
044,Loire-Atlantique,044-04,3,Christine,PICAVEZ,femme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-04,4,Frédéric,MESGUICH,homme,ECO,Ecologistes,false
044,Loire-Atlantique,044-04,5,Sophie,PAVAGEAU,femme,LR,Les Républicains,false
044,Loire-Atlantique,044-04,6,Julie,LAERNOES,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
044,Loire-Atlantique,044-04,7,Stephane,PELLEGRINI,homme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-04,8,Gaëlle,PINEAU,femme,RN,Rassemblement National,false
044,Loire-Atlantique,044-04,9,Matthias,PROD'HOMME,homme,DVG,Divers gauche,false
044,Loire-Atlantique,044-04,10,Yohan,BUTEAU,homme,REC,Reconquête !,false
044,Loire-Atlantique,044-04,11,Alexandre,BASQUE,homme,REG,Régionaliste,false
044,Loire-Atlantique,044-04,12,Aude,AMADOU,femme,ENS,Ensemble ! (Majorité présidentielle),true
044,Loire-Atlantique,044-05,1,Sabine,LALANDE,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
044,Loire-Atlantique,044-05,2,Romain,VINCENT,homme,DVD,Divers droite,false
044,Loire-Atlantique,044-05,3,Emmanuelle,CLOPEAU,femme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-05,4,Arnaud,CLEMENCE,homme,REC,Reconquête !,false
044,Loire-Atlantique,044-05,5,Sarah,EL HAIRY,femme,ENS,Ensemble ! (Majorité présidentielle),false
044,Loire-Atlantique,044-05,6,Maëlig,TRÉDAN,femme,REG,Régionaliste,false
044,Loire-Atlantique,044-05,7,Laure,AVOT,femme,DSV,Droite souverainiste,false
044,Loire-Atlantique,044-05,8,Millà,KARCHER,femme,RN,Rassemblement National,false
044,Loire-Atlantique,044-05,9,Didier,GARNIER,homme,DVC,Divers centre,false
044,Loire-Atlantique,044-05,10,Jérôme,DEBUIRE,homme,ECO,Ecologistes,false
044,Loire-Atlantique,044-05,11,Tadeusz,KUCHARCZYK,homme,DIV,Divers,false
044,Loire-Atlantique,044-06,1,Marie-Paule,CATHELINE,femme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-06,2,Jordan,ESNAULT,homme,ENS,Ensemble ! (Majorité présidentielle),false
044,Loire-Atlantique,044-06,3,Teddy,BOUGOT,homme,RN,Rassemblement National,false
044,Loire-Atlantique,044-06,4,François-Xavier,LE HÉCHO,homme,DIV,Divers,false
044,Loire-Atlantique,044-06,5,Sandra,BUREAU,femme,REC,Reconquête !,false
044,Loire-Atlantique,044-06,6,Catherine,LAILLÉ,femme,DVD,Divers droite,false
044,Loire-Atlantique,044-06,7,Francois,GUYOT,homme,LR,Les Républicains,false
044,Loire-Atlantique,044-06,8,Tony,PETIT,homme,DSV,Droite souverainiste,false
044,Loire-Atlantique,044-06,9,Jacky,FLIPPOT,homme,REG,Régionaliste,false
044,Loire-Atlantique,044-06,10,Karine,LETELLIER,femme,ECO,Ecologistes,false
044,Loire-Atlantique,044-06,11,Jean-Claude,RAUX,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
044,Loire-Atlantique,044-07,1,Marie-France,BELIN,femme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-07,2,Jean-Yves,GONTIER,homme,ENS,Ensemble ! (Majorité présidentielle),false
044,Loire-Atlantique,044-07,3,Alain,SEILLÉ,homme,ECO,Ecologistes,false
044,Loire-Atlantique,044-07,4,Laurence,LE PAGE,femme,RN,Rassemblement National,false
044,Loire-Atlantique,044-07,5,Donatienne,JOSSIC,femme,ECO,Ecologistes,false
044,Loire-Atlantique,044-07,6,Bertrand,PLOUVIER,homme,LR,Les Républicains,false
044,Loire-Atlantique,044-07,7,Martine,AURY,femme,DVD,Divers droite,false
044,Loire-Atlantique,044-07,8,Laurent,GAUDEAU,homme,REC,Reconquête !,false
044,Loire-Atlantique,044-07,9,Olivier,BOUTRY,homme,DIV,Divers,false
044,Loire-Atlantique,044-07,10,Gaël,BOURDEAU,homme,DSV,Droite souverainiste,false
044,Loire-Atlantique,044-07,11,Sandrine,JOSSO,femme,ENS,Ensemble ! (Majorité présidentielle),true
044,Loire-Atlantique,044-07,12,Veronique,MAHÉ,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
044,Loire-Atlantique,044-08,1,Cécilia,BOSSARD,femme,REG,Régionaliste,false
044,Loire-Atlantique,044-08,2,Hervé,CARRO,homme,REG,Régionaliste,false
044,Loire-Atlantique,044-08,3,Andréa,PORCHER,femme,LR,Les Républicains,false
044,Loire-Atlantique,044-08,4,Eddy,LE BELLER,homme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-08,5,Edith,MASSON,femme,DSV,Droite souverainiste,false
044,Loire-Atlantique,044-08,6,Evelyne,DESMARIE,femme,REG,Régionaliste,false
044,Loire-Atlantique,044-08,7,Bénédicte,PETREAU,femme,ECO,Ecologistes,false
044,Loire-Atlantique,044-08,8,Matthias,TAVEL,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
044,Loire-Atlantique,044-08,9,Frédérica,DUVILLIER,femme,REC,Reconquête !,false
044,Loire-Atlantique,044-08,10,Audrey,DUFEU,femme,ENS,Ensemble ! (Majorité présidentielle),true
044,Loire-Atlantique,044-08,11,Xavier,PERRIN,homme,RDG,Parti radical de gauche,false
044,Loire-Atlantique,044-08,12,Gauthier,BOUCHET,homme,RN,Rassemblement National,false
044,Loire-Atlantique,044-08,13,David,BOUCHEZ,homme,DIV,Divers,false
044,Loire-Atlantique,044-09,1,Dominique,PILET,homme,DVD,Divers droite,false
044,Loire-Atlantique,044-09,2,Ulrich,ROZIER,homme,ECO,Ecologistes,false
044,Loire-Atlantique,044-09,3,Yannick,HAURY,homme,ENS,Ensemble ! (Majorité présidentielle),true
044,Loire-Atlantique,044-09,4,Alain,LE COZ,homme,UDI,Union des Démocrates et des Indépendants,false
044,Loire-Atlantique,044-09,5,Bastian,MALDINEY,homme,RN,Rassemblement National,false
044,Loire-Atlantique,044-09,6,Laurent,CHOMARD,homme,REC,Reconquête !,false
044,Loire-Atlantique,044-09,7,Maryse,RENAUDIN,femme,REG,Régionaliste,false
044,Loire-Atlantique,044-09,8,Hélène,MACON,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
044,Loire-Atlantique,044-09,9,Alexandre,MOUTOT,homme,REG,Régionaliste,false
044,Loire-Atlantique,044-09,10,Annie,HERVO,femme,DXG,Divers extrême gauche,false
044,Loire-Atlantique,044-09,11,Alain,AVELLO,homme,DSV,Droite souverainiste,false
044,Loire-Atlantique,044-09,12,Paul,BROUNAIS,homme,ENS,Ensemble ! (Majorité présidentielle),false
044,Loire-Atlantique,044-10,1,Sabine,LEGER,femme,REC,Reconquête !,false
044,Loire-Atlantique,044-10,2,Florence,LEMPERNESSE,femme,DSV,Droite souverainiste,false
044,Loire-Atlantique,044-10,3,Geneviève,BANNWARTH,femme,RN,Rassemblement National,false
044,Loire-Atlantique,044-10,4,Guillaume,BONAMY,homme,DIV,Divers,false
044,Loire-Atlantique,044-10,5,Malika,SAICHE,femme,ECO,Ecologistes,false
044,Loire-Atlantique,044-10,6,Bruno,CAILLETEAU,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
044,Loire-Atlantique,044-10,7,Philippe,CHÉNEAU,homme,DVD,Divers droite,false
044,Loire-Atlantique,044-10,8,Sophie,ERRANTE,femme,ENS,Ensemble ! (Majorité présidentielle),true
044,Loire-Atlantique,044-10,9,Richard,DANA,homme,DVD,Divers droite,false
044,Loire-Atlantique,044-10,10,Charlotte,LUQUIAU,femme,LR,Les Républicains,false
044,Loire-Atlantique,044-10,11,Maxime,CHÉNEAU,homme,REG,Régionaliste,false
044,Loire-Atlantique,044-10,12,Emmanuèle,GARDAIR,femme,DXG,Divers extrême gauche,false
045,Loiret,045-01,1,Sabryna,KHIDER,femme,DSV,Droite souverainiste,false
045,Loiret,045-01,2,Stéphanie,RIST,femme,ENS,Ensemble ! (Majorité présidentielle),true
045,Loiret,045-01,3,Thierry,COUSIN,homme,UDI,Union des Démocrates et des Indépendants,false
045,Loiret,045-01,4,Patricia,LEQUEN,femme,REC,Reconquête !,false
045,Loiret,045-01,5,Dounia,KHUWAYLID,femme,DIV,Divers,false
045,Loiret,045-01,6,Claude,TREPKA,homme,DXG,Divers extrême gauche,false
045,Loiret,045-01,7,François-Valbert,HELIE,homme,RN,Rassemblement National,false
045,Loiret,045-01,8,Ghislaine,KOUNOWSKI,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
045,Loiret,045-02,1,Yann,CHAILLOU,homme,DVG,Divers gauche,false
045,Loiret,045-02,2,Élodie,BABIN,femme,RN,Rassemblement National,false
045,Loiret,045-02,3,Jean-Paul,MALLET,homme,REC,Reconquête !,false
045,Loiret,045-02,4,Anaïs,BOYER,femme,ECO,Ecologistes,false
045,Loiret,045-02,5,Sarah,BERTRAN,femme,DIV,Divers,false
045,Loiret,045-02,6,Farida,MEGDOUD,femme,DXG,Divers extrême gauche,false
045,Loiret,045-02,7,Alexandre,HOUSSARD,homme,LR,Les Républicains,false
045,Loiret,045-02,8,Emmanuel,DUPLESSY,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
045,Loiret,045-02,9,Caroline,JANVIER,femme,ENS,Ensemble ! (Majorité présidentielle),true
045,Loiret,045-02,10,Abdelrachid,ACHBOUNE,homme,DIV,Divers,false
045,Loiret,045-03,1,Philippe,GOURRET-GUÉNIN,homme,ECO,Ecologistes,false
045,Loiret,045-03,2,Isabelle,LAMARQUE,femme,REC,Reconquête !,false
045,Loiret,045-03,3,Kévin,MERLOT,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
045,Loiret,045-03,4,Carine,BARBIER,femme,ENS,Ensemble ! (Majorité présidentielle),false
045,Loiret,045-03,5,Jean-Luc,RIGLET,homme,DVD,Divers droite,false
045,Loiret,045-03,6,Sébastien,CESSAC,homme,DIV,Divers,false
045,Loiret,045-03,7,Claude,DE GANAY,homme,LR,Les Républicains,true
045,Loiret,045-03,8,Mathilde,PARIS,femme,RN,Rassemblement National,false
045,Loiret,045-03,9,Michel,NAULIN,homme,DXG,Divers extrême gauche,false
045,Loiret,045-04,1,Olivier,ROHAUT,homme,DIV,Divers,false
045,Loiret,045-04,2,Dominique,CLERGUE,femme,DXG,Divers extrême gauche,false
045,Loiret,045-04,3,Philippe,MOREAU,homme,DVD,Divers droite,false
045,Loiret,045-04,4,Sylvie,LECHEVALIER,femme,DSV,Droite souverainiste,false
045,Loiret,045-04,5,Bruno,NOTTIN,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
045,Loiret,045-04,6,Thomas,MÉNAGÉ,homme,RN,Rassemblement National,false
045,Loiret,045-04,7,Jean-Michel,BLANQUER,homme,ENS,Ensemble ! (Majorité présidentielle),false
045,Loiret,045-04,8,Ariel,LÉVY,homme,LR,Les Républicains,false
045,Loiret,045-04,9,Alexandre,CUIGNACHE,homme,REC,Reconquête !,false
045,Loiret,045-04,10,Romain,D'ISOARD DE CHENERILLES,homme,ECO,Ecologistes,false
045,Loiret,045-05,1,Eric,DE NAS DE TOURRIS,homme,REC,Reconquête !,false
045,Loiret,045-05,2,Laurent,MOLLIERE,homme,ECO,Ecologistes,false
045,Loiret,045-05,3,Valentin,MANENT,homme,RN,Rassemblement National,false
045,Loiret,045-05,4,Maxime,BUIZARD,homme,LR,Les Républicains,false
045,Loiret,045-05,5,Céline,SOTTEJEAU,femme,DXG,Divers extrême gauche,false
045,Loiret,045-05,6,Anthony,BROSSE,homme,ENS,Ensemble ! (Majorité présidentielle),false
045,Loiret,045-05,7,Florence,CHABIRAND,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
045,Loiret,045-05,8,Laurent,THEBAUT,homme,DXG,Divers extrême gauche,false
