id,prenom,nom,sexe,sortante,circonscription,parti,dissidence,lien,twitter
5657,Benjamin,Cauchy,homme,,002-01,Reconquête,,https://twitter.com/BenjaminCauchy/status/1520008734621196294,
5656,Paul,Mougenot,homme,,002-01,LR,,https://republicains.fr/actualites/2021/12/09/decision-de-la-commission-nationale-dinvestiture-3/,
5659,Aude,Bono-Vandorme,femme,checked,002-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5660,Olivier,Fenioux,homme,,002-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
7632,Nicolas,Dragon,homme,,002-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5661,Lola,Puissant,femme,,002-02,RN,,https://www.aisnenouvelle.fr/id303642/article/2022-05-05/voici-les-cinq-candidats-du-rassemblement-national-dans-laisne,
5662,Marie-Line,Langlois,femme,,002-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
7588,Fatima,El Ouasdi,femme,,002-02,LRM,,,
5663,Paul-Henry,Hansen-Catta,homme,,002-03,RN,,https://www.aisnenouvelle.fr/id303642/article/2022-05-05/voici-les-cinq-candidats-du-rassemblement-national-dans-laisne,
5664,Jean-Louis,Bricout,homme,checked,002-03,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/jlbricout
5668,Aurélien,Gall,homme,,002-04,PCF,,,https://twitter.com/Gall_PCF02
5666,José,Beaurain,homme,,002-04,RN,,https://www.aisnenouvelle.fr/id303642/article/2022-05-05/voici-les-cinq-candidats-du-rassemblement-national-dans-laisne,
5667,Marc,Delatte,homme,,002-04,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5665,David,Bobin,homme,,002-04,LR,,https://republicains.fr/actualites/2021/12/09/decision-de-la-commission-nationale-dinvestiture-3/,
5672,Stéphane,Frère,homme,,002-05,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
5670,Françoise,Vacca,femme,,002-05,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5671,Jocelyn,Dessigny,homme,,002-05,RN,,https://www.aisnenouvelle.fr/id303642/article/2022-05-05/voici-les-cinq-candidats-du-rassemblement-national-dans-laisne,
5669,Jade,Gilquin,femme,,002-05,LR,,https://republicains.fr/actualites/2021/12/09/decision-de-la-commission-nationale-dinvestiture-3/,
7589,Jeanne,Doyez-Roussel,femme,,002-05,LRM,,,
6045,Laurent,Marcangeli,homme,,02A-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7713,Nathaly,Antona (Nicolai),femme,,02A-01,RN,,https://www.corsenetinfos.corsica/Nathaly-Antona-Nous-avons-un-projet-complet-coherent-et-adapte-pour-faire-le-bonheur-des-Corses_a64478.html,
6046,Camille,de Rocca Serra,homme,,02A-02,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
7715,François,Filoni,homme,,02A-02,RN,,https://www.corsenetinfos.corsica/Francois-Filoni-Ma-priorite-sera-de-defendre-la-place-de-la-Corse-dans-la-Republique_a64539.html,
6047,Karl,Tomasi,homme,,02B-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/tomasi_karl
7580,Jean-François,Paoli,homme,,02B-01,LRM,,,
7717,Alexis,Fernandez,homme,,02B-01,RN,,https://france3-regions.francetvinfo.fr/corse/legislatives-2022-le-rassemblement-national-presentera-quatre-candidats-en-corse-2537800.html,
6048,Jo,Menut,femme,,02B-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
7716,Jean,Cardi,homme,,02B-02,RN,,https://france3-regions.francetvinfo.fr/corse/legislatives-2022-le-rassemblement-national-presentera-quatre-candidats-en-corse-2537800.html,
5675,Michel,Barbarin,homme,,003-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5676,Yannick,Monnet,homme,,003-01,PCF,,,https://twitter.com/YannickMonnet3
5674,Marion,Sennepin,femme,,003-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5673,Pierre-André,Pérrissol,homme,,003-01,LR,,https://republicains.fr/actualites/2021/12/17/decision-de-la-commission-nationale-dinvestiture-4/,
7637,Viviane,Monnay,femme,,003-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5680,Louise,Heritier,femme,,003-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/heritier_louise
5679,Laurence,Vanceunebrock,femme,checked,003-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
5677,Jean-Jacques,Kegelart,homme,,003-02,LR,,https://republicains.fr/actualites/2021/12/17/decision-de-la-commission-nationale-dinvestiture-4/,
5678,Paul,Duché,homme,,003-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7638,Jorys,Bovet,homme,,003-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
5682,Elsa,Denferd,femme,,003-03,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/elsadenferd
5681,Bénédicte,Peyrol,femme,checked,003-03,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
7639,Quentin,Julien,homme,,003-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
5683,Sandra,Raponi,femme,,004-01,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
5684,Paul,Audan,homme,,004-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5685,Delphine,Bagarry,femme,checked,004-01,Nouveaux démocrates,,,https://twitter.com/DBagarry
7640,Christian,Girard,homme,,004-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5687,Christophe,Castaner,homme,checked,004-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5688,Léo,Walter,homme,,004-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/LeoWalter04
5686,Thierry,Begnis,homme,,004-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7641,Aurélie,Abeille,femme,,004-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
5691,Pascale,Boyer,femme,checked,005-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5690,Fabienne,Pratali,femme,,005-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5689,Kevin,Para,homme,,005-01,LR,,https://republicains.fr/actualites/2021/10/21/decision-de-la-commission-nationale-dinvestiture-du-mercredi-20-octobre/,
5692,Michel,Philippo,homme,,005-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/PhilippoMichel
7827,Éric,Sarlin,homme,,005-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5693,Carole,Chauvet,femme,,005-02,LR,,https://republicains.fr/actualites/2021/10/21/decision-de-la-commission-nationale-dinvestiture-du-mercredi-20-octobre/,
5696,Capucine,Gambier,femme,,005-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
5694,Yann,Passereau,homme,,005-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5695,Joël,Giraud,homme,,005-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7828,Louis,Albrand,homme,,005-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
5700,Anne-Laure,Chaintron,femme,,006-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/ChaintronAnne
5697,Loïc,Lalande,homme,,006-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5698,Eric,Ciotti,homme,checked,006-01,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
5699,Graig,Monetti,homme,,006-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7642,Muriel,Vitetti,femme,,006-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5703,Loic,Dombreval,homme,checked,006-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5702,Sonia,Naffati,femme,,006-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/NaffatiSonia
5701,Jean-Marc,Macario,homme,,006-02,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
7643,Lionel,Tivoli,homme,,006-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
5704,Gabriel-Kayne,Mercier,homme,,006-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5707,Enzo,Giusti,homme,,006-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
5706,Philippe,Pradal,homme,,006-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5705,Laurent,Castillo,homme,,006-03,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
7644,Benoit,Kandel,homme,,006-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
5708,David,Bieder,homme,,006-04,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5711,Alexandre,Valetta Ardisson,homme,checked,006-04,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5710,Alexandra,Masson,femme,,006-04,RN,,https://www.francebleu.fr/infos/politique/elections-legislatives-alexandra-masson-candidate-dans-la-quatrieme-circonscription-des-alpes-1651598285,
5709,Roger,Roux,homme,,006-04,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
7575,Damien,Rieu,homme,,006-04,Reconquête,,https://twitter.com/DamienRieu/status/1523347305428004865,https://twitter.com/DamienRieu
5713,Philippe,Benassaya,homme,,006-05,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/PhilBenassaya
5712,Christelle,d’Intorni,femme,,006-05,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
5714,Marine,Brenier,femme,checked,006-05,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7646,Frank,Khalifa,homme,,006-05,RN,,https://rassemblementnational.fr/elections-legislatives/,
5718,Jean-Bernard,Mion,homme,,006-06,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5719,Nicole,Mazella,femme,,006-06,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
5717,Laurence,Trastour-Isnart,femme,checked,006-06,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
5716,Dénis,Cieslik,homme,,006-06,Reconquête,,https://twitter.com/DenisCieslik/status/1521198650348773378,https://twitter.com/DenisCieslik
5715,Guillaume,Julien,homme,,006-06,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7647,Bryan,Masson,homme,,006-06,RN,,https://rassemblementnational.fr/elections-legislatives/,
5722,Eric,Mele,homme,,006-07,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5721,Eric,Pauget,homme,,006-07,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
5720,Mégane,Pargaud,femme,,006-07,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5723,Arthur,Meyer Abatucci,homme,,006-07,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
7648,Tanguy,Cornec,homme,,006-07,RN,,https://rassemblementnational.fr/elections-legislatives/,
5724,Alexandra,Martin,femme,,006-08,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
5726,Lucia,Soudant,femme,,006-08,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/SoudantL
5725,Jean-Valéry,Desens,homme,,006-08,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7649,Dorette,Landerer,femme,,006-08,RN,,https://rassemblementnational.fr/elections-legislatives/,
5727,Michèle,Tabarot,femme,checked,006-09,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
5728,Chantal,Chasseriaud,femme,,006-09,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,
7600,Mayaa-Patience,Tudiesche,femme,,006-09,LRM,,,
7650,Franck,Galbert,homme,,006-09,RN,,https://rassemblementnational.fr/elections-legislatives/,
5729,Boris,Tzaprenko,homme,,007-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5731,Séverine,Gineys,femme,,007-01,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
5732,Hervé,Saulignac,homme,checked,007-01,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/hsaulignac
5730,Michel,Valla,homme,,007-01,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,
7651,Céline,Porquet,femme,,007-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5733,Marc-Antoine,Quenette,homme,,007-02,LR,,https://republicains.fr/actualites/2021/12/17/decision-de-la-commission-nationale-dinvestiture-4/,
5734,Olivier,Dussopt,homme,,007-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
5735,Christophe,Goulouzelle,homme,,007-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/AlbertLvy1/
7652,Cyrille,Grangier,homme,,007-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
5738,Florence,Pallot,femme,,007-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
5736,Audrey,Teillet,femme,,007-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5737,Alexandra,Cauquil,femme,,007-03,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
7653,Johan,Verheij,homme,,007-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
5740,Lionel,Vuibert,homme,,008-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5739,Julien,Duruisseau,homme,,008-01,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,
7654,Laurent,Richard,homme,,008-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5742,Polina,Beddelem,femme,,008-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5741,Christelle,Gallet,femme,,008-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5743,Gilles,Loyez,homme,,008-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/NUPES0802
7655,Baptiste,Philippo,homme,,008-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
5744,Estelle,Drion,femme,,008-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5745,Sophie,Perrin,femme,,008-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
7656,David,Lemoine,homme,,008-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
5747,Renaud,Fabart,homme,,009-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5748,Anne-Sophie,Tribout,femme,,009-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5746,Bénédicte,Taurine,femme,checked,009-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/BenedictTaurine
7657,Jean-Marc,Garnier,homme,,009-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5750,Quentin,Charoy,homme,,009-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5751,Alexandra,Tarrieux-Antranikian,femme,,009-02,Reconquête,,https://twitter.com/a_t_alexandra/status/1520513754747875331,https://twitter.com/a_t_alexandra
5749,Michel,Larive,homme,checked,009-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/Michel_Larive
5752,Rémi,Dutrenois,homme,,009-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7658,Bérengère,Carrié,femme,,009-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
5755,Grégory,Besson-Moreau,homme,checked,010-01,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
5754,Laurent,Spagnesi,homme,,010-01,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,
5753,Stéphanie,Fraenkel,femme,,010-01,LR,,https://republicains.fr/actualites/2021/11/24/decision-de-la-commission-nationale-dinvestiture-2/,
7659,Jordan,Guitton,homme,,010-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5756,Sébastien,Beaufumé,homme,,010-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5758,Sarah,Fraincart,femme,,010-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/SFraincart2022
5757,Salomé,Fontaine,femme,,010-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
7660,Evelyne,Henry,femme,,010-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
5759,Baptiste,Gatouillat,homme,,010-03,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
5761,Laëtitia,Beury-Carougeat,femme,,010-03,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,
5760,Gaetan,Seffals,homme,,010-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/GSeffals2022
7661,Angélique,Ranc,femme,,010-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
5765,Danièle,Hérin,femme,checked,011-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5764,Sophie,Courriere-Calmon,femme,,011-01,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/CourriereCalmon
5762,Laurent,Perez,homme,,011-01,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
5763,Patricia,Dandeu,femme,,011-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7662,Christophe,Barthès,homme,,011-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5769,Viviane,Thivent,femme,,011-02,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/vaivethi
5768,Alain,Perea,homme,,011-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5766,Quentin,Estrade,homme,,011-02,"Les Centristes,LR",,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
5767,Cyril,Cambon,homme,,011-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
7663,Frédéric,Falcon,homme,,011-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
5771,Pierre,Martinez,homme,,011-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5773,Johanna,Adda-Netter,femme,,011-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
5772,Mireille,Robert,femme,,011-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5770,Frédéric,Garrigue,homme,,011-03,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
7664,Julien,Rancoule,homme,,011-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
5774,Magali,Bessaou,femme,,012-01,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
5777,Stéphane,Mazars,homme,checked,012-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
5775,Marie-Françoise,Dumay,femme,,012-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5776,Léon,Thebault,homme,,012-01,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/LeonThebault
7665,Julia,Plane-Vouzellaud,femme,,012-01,RN,,https://rassemblementnational.fr/elections-legislatives/,
5780,Laurent,Alexandre,homme,,012-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,
5778,André,At,homme,,012-02,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
5779,Samuel,Deguara,homme,,012-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7666,Bruno,Leleu,homme,,012-02,RN,,https://rassemblementnational.fr/elections-legislatives/,
5781,Christophe,Saint-Pierre,homme,,012-03,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
5783,Michel,Rhin,homme,,012-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/UPcirco3aveyron
5782,Jean-François,Rousset,homme,,012-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,
7667,Jean-Christophe,Cazorla,homme,,012-03,RN,,https://rassemblementnational.fr/elections-legislatives/,
5785,Flora,Jabes,femme,,013-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5784,Sarah,Boualem,femme,,013-01,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
5786,Monique,Griseti,femme,,013-01,RN,,https://www.francebleu.fr/infos/politique/bouches-du-rhone-16-candidats-rassemblement-national-aux-legislatives-1651782909,
5787,Thibaud,Rosique,homme,,013-01,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/ThibaudRosique
7601,Sabrina,Agresti-Dubache,femme,,013-01,LRM,,,
5789,Florence,Denneval,femme,,013-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5790,Alexandre,Rupnik,homme,,013-02,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/AlexRupnik
5791,Clémence,Parodi,femme,,013-02,RN,,https://www.francebleu.fr/infos/politique/bouches-du-rhone-16-candidats-rassemblement-national-aux-legislatives-1651782909,
5788,Sabine,Bernasconi,femme,,013-02,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
7602,Claire,Pitollat,femme,,013-02,LRM,,,
5792,Patrick,Pappalardo,homme,,013-03,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,
5794,Gisèle,Lelouis,femme,,013-03,RN,,https://www.francebleu.fr/infos/politique/bouches-du-rhone-16-candidats-rassemblement-national-aux-legislatives-1651782909,
5793,Adam,Tordjmann,homme,,013-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,
5795,Mohamed,Bensaada,homme,,013-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/MoBensaada
7603,Alexandra,Louis,femme,,013-03,LRM,,,
