dep,nom_dep,code_circo,00,prenom,nom,sexe,code_nuance,nuance,id,prenom,nom,sexe,sortante,circonscription,parti,checked,lien,twitter,
057,Moselle,057-03,10,Bernard,CARRARA,homme,DIV,Divers,,,,,,,,,,,
057,Moselle,057-03,11,Marlène,WAGNER,femme,DSV,Droite souverainiste,,,,,,,,,,,
057,Moselle,057-03,12,Etienne,HODARA,homme,DXG,Divers extrême gauche,8703,Etienne,Hodara,homme,,057-03,LO,,https://www.lutte-ouvriere.org/legislatives,,
057,Moselle,057-03,13,Gaël,DIAFERIA,homme,DXG,Divers extrême gauche,,,,,,,,,,,
057,Moselle,057-03,14,Françoise,GROLET,femme,RN,Rassemblement National,7965,Françoise,Grolet,femme,,057-03,RN,,https://rassemblementnational.fr/elections-legislatives/,,
057,Moselle,057-04,01,Michel,RAMBOUR,homme,RN,Rassemblement National,7966,Michel,Rambour,homme,,057-04,RN,,https://rassemblementnational.fr/elections-legislatives/,,
057,Moselle,057-04,02,Hélène,GIRARDOT,femme,COM,Parti communiste français,9040,Hélène,Girardot,femme,,057-04,PCF,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/tableau-circos-pcf-accord-nupes-7397ac805b5f4340a7ae16bd3c875949.pdf,,
057,Moselle,057-04,03,Eric,VILAIN,homme,DSV,Droite souverainiste,,,,,,,,,,,
057,Moselle,057-04,04,Antonin,VAN DER STRAETEN,homme,DSV,Droite souverainiste,,,,,,,,,,,
057,Moselle,057-04,05,Marc,BAUD-BERTHIER,homme,DXG,Divers extrême gauche,8295,Marc,Baud-Berthier,homme,,057-04,LO,,https://c.estrepublicain.fr/elections/2022/05/12/les-investitures-de-lutte-ouvriere-(lo)-en-lorraine,,
057,Moselle,057-04,06,Chloé,KONARSKI,femme,REC,Reconquête !,8345,Chloé,Konarski,femme,,057-04,Reconquête,,https://twitter.com/ChloeKonarski/status/1520398353372266499,,
057,Moselle,057-04,07,Fabien,DI FILIPPO,homme,LR,Les Républicains,8218,Fabien,Di Filippo,homme,checked,057-04,LR/UDI,,https://www.francebleu.fr/infos/politique/legislatives-en-moselle-veut-donner-aux-gens-une-alternative-democratique-dit-le-lr-fabien-di-1651228955,,
057,Moselle,057-04,08,Emilie,CRENNER,femme,ENS,Ensemble ! (Majorité présidentielle),6557,Émilie,Crenner,femme,,057-04,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
057,Moselle,057-05,01,Sébastien,OLLIER,homme,DXG,Divers extrême gauche,8296,Sébastien,Ollier,homme,,057-05,LO,,https://c.estrepublicain.fr/elections/2022/05/12/les-investitures-de-lutte-ouvriere-(lo)-en-lorraine,,
057,Moselle,057-05,02,Brigitte,TOUSSAINT,femme,DSV,Droite souverainiste,,,,,,,,,,,
057,Moselle,057-05,03,François,BOURBEAU,homme,DVC,Divers centre,,,,,,,,,,,
057,Moselle,057-05,04,Marie-Claude,VOINÇON,femme,RN,Rassemblement National,7967,Marie Claude,Voinçon,femme,,057-05,RN,,https://rassemblementnational.fr/elections-legislatives/,,
057,Moselle,057-05,05,Sabrina,SELLINI,femme,REC,Reconquête !,8344,Sabrina,Selini,femme,,057-05,Reconquête,,https://twitter.com/SabrinaSellini,,
057,Moselle,057-05,06,Nicole,TRISSE,femme,ENS,Ensemble ! (Majorité présidentielle),6558,Nicole,Trisse,femme,checked,057-05,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
057,Moselle,057-05,07,Caroline,RACINE,femme,FI,La France Insoumise,6559,Caroline,Racine,femme,,057-05,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,,
057,Moselle,057-05,08,Vincent,SEITLINGER,homme,LR,Les Républicains,,,,,,,,,,,
057,Moselle,057-06,01,Monique,GREFF OSTERMANN,femme,DIV,Divers,,,,,,,,,,,
057,Moselle,057-06,02,Ludovic,MASSING,homme,DIV,Divers,,,,,,,,,,,
057,Moselle,057-06,03,Eric,DILIGENT,homme,REC,Reconquête !,8343,Eric,Diligent,homme,,057-06,Reconquête,,https://twitter.com/EricDiligent/status/15236090771080273955,,
057,Moselle,057-06,04,Lola,LEGRAND,femme,DXG,Divers extrême gauche,8297,Lola,Legrand,femme,,057-06,LO,,https://c.estrepublicain.fr/elections/2022/05/12/les-investitures-de-lutte-ouvriere-(lo)-en-lorraine,,
057,Moselle,057-06,05,Christophe,MOUYNET,homme,DIV,Divers,,,,,,,,,,,
057,Moselle,057-06,06,Jonathan,OUTOMURO,homme,FI,La France Insoumise,6561,Jonathan,Outomuro,homme,,057-06,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/J_Outomuro,
057,Moselle,057-06,07,Kévin,PFEFFER,homme,RN,Rassemblement National,7968,Kévin,Pfeffer,homme,,057-06,RN,,https://rassemblementnational.fr/elections-legislatives/,,
057,Moselle,057-06,08,Abdel,ASKAL,homme,DVG,Divers gauche,,,,,,,,,,,
057,Moselle,057-06,09,Christophe,AREND,homme,ENS,Ensemble ! (Majorité présidentielle),6560,Christophe,Arend,homme,checked,057-06,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
057,Moselle,057-06,10,Anthony,THIEL,homme,SOC,Parti socialiste,,,,,,,,,,,
057,Moselle,057-06,11,Saliha,AÏT,femme,DVG,Divers gauche,,,,,,,,,,,
057,Moselle,057-06,12,Marc,FRIEDRICH,homme,LR,Les Républicains,,,,,,,,,,,
057,Moselle,057-06,13,Florian,PHILIPPOT,homme,DSV,Droite souverainiste,,,,,,,,,,,
057,Moselle,057-07,01,Hervé,HOCQUET,homme,DSV,Droite souverainiste,,,,,,,,,,,
057,Moselle,057-07,02,Clément,GALANTE,homme,REC,Reconquête !,8342,Clément,Galante,homme,,057-07,Reconquête,,https://c.republicain-lorrain.fr/politique/2022/05/11/clement-galante-candidat-reconquete,https://twitter.com/Galanteclement,
057,Moselle,057-07,03,Hélène,ZANNIER,femme,ENS,Ensemble ! (Majorité présidentielle),6563,Hélène,Zannier,femme,checked,057-07,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
057,Moselle,057-07,04,Luc,MULLER,homme,ECO,Ecologistes,6562,Luc,Muller,homme,,057-07,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,,
057,Moselle,057-07,05,Anne,BOUCHER,femme,LR,Les Républicains,,,,,,,,,,,
057,Moselle,057-07,06,Diane,BOUSSET,femme,DXG,Divers extrême gauche,8298,Diane,Bousset,femme,,057-07,LO,,https://c.estrepublicain.fr/elections/2022/05/12/les-investitures-de-lutte-ouvriere-(lo)-en-lorraine,,
057,Moselle,057-07,07,Alexandre,LOUBET,homme,RN,Rassemblement National,7969,Alexandre,Loubet,homme,,057-07,RN,,https://rassemblementnational.fr/elections-legislatives/,,
057,Moselle,057-08,01,Anne-Catherine,LEVECQUE,femme,DXG,Divers extrême gauche,,,,,,,,,,,
057,Moselle,057-08,02,Brahim,HAMMOUCHE,homme,ENS,Ensemble ! (Majorité présidentielle),6565,Brahim,Hammouche,homme,checked,057-08,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
057,Moselle,057-08,03,Céline,LEGER,femme,FI,La France Insoumise,6566,Céline,Léger,femme,,057-08,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,,
057,Moselle,057-08,04,Annick,JOLIVET,femme,DXG,Divers extrême gauche,8299,Annick,Jolivet,femme,,057-08,LO,,https://c.estrepublicain.fr/elections/2022/05/12/les-investitures-de-lutte-ouvriere-(lo)-en-lorraine,,
057,Moselle,057-08,05,Laurent,JACOBELLI,homme,RN,Rassemblement National,6564,Laurent,Jacobelli,homme,,057-08,RN,,https://www.20minutes.fr/elections/3284519-20220506-legislatives-2022-moselle-porte-parole-rassemblement-national-laurent-jacobelli-candidat-hayange,,
057,Moselle,057-08,06,Chariya,OUM,femme,ECO,Ecologistes,,,,,,,,,,,
057,Moselle,057-08,07,Raphaëlle,ROSA,femme,LR,Les Républicains,8247,Raphaëlle,Rosa,femme,,057-08,LR,,https://www.republicain-lorrain.fr/elections/2022/05/10/raphaelle-rosa-la-carte-jeune-des-republicains,,
057,Moselle,057-08,08,Claire,DAVID,femme,DSV,Droite souverainiste,,,,,,,,,,,
057,Moselle,057-08,09,Sébastien,ANDRÉ,homme,REC,Reconquête !,,,,,,,,,,,
057,Moselle,057-09,01,Brigitte,VAÏSSE,femme,SOC,Parti socialiste,7567,Brigitte,Vaisse,femme,,057-09,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,,
057,Moselle,057-09,02,Stéphane,REICHLING,homme,RN,Rassemblement National,7971,Stéphane,Reichling,homme,,057-09,RN,,https://rassemblementnational.fr/elections-legislatives/,,
057,Moselle,057-09,03,Fred,ENGEL,homme,DIV,Divers,,,,,,,,,,,
057,Moselle,057-09,04,Aurélie,WALLIAN,femme,REC,Reconquête !,,,,,,,,,,,
057,Moselle,057-09,05,Yan,RUTILI,homme,RDG,Parti radical de gauche,,,,,,,,,,,
057,Moselle,057-09,06,Françoise,WERCKMANN,femme,ECO,Ecologistes,,,,,,,,,,,
057,Moselle,057-09,07,Guy,MAURHOFER,homme,DXG,Divers extrême gauche,8300,Guy,Maurhofer,homme,,057-09,LO,,https://c.estrepublicain.fr/elections/2022/05/12/les-investitures-de-lutte-ouvriere-(lo)-en-lorraine,,
057,Moselle,057-09,08,Isabelle,RAUCH,femme,ENS,Ensemble ! (Majorité présidentielle),6568,Isabelle,Rauch,femme,checked,057-09,LRM/Horizons,,https://horizonsleparti.fr/candidats/,,
057,Moselle,057-09,09,Laurène,BEY,femme,ECO,Ecologistes,6567,Laurène,Bey,femme,,057-09,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
057,Moselle,057-09,10,Marlène,MELLINGER,femme,DSV,Droite souverainiste,,,,,,,,,,,
057,Moselle,057-09,11,Lionel,BIEDER,homme,DVD,Divers droite,,,,,,,,,,,
057,Moselle,057-09,12,Lucas,GRANDJEAN,homme,LR,Les Républicains,,,,,,,,,,,
058,Nièvre,058-01,01,Michel,PETERS,homme,DIV,Divers,,,,,,,,,,,
058,Nièvre,058-01,02,Geneviève,LEMOINE,femme,DXG,Divers extrême gauche,8301,Geneviève,Lemoine,femme,,058-01,LO,,https://www.lutte-ouvriere.org/legislatives/bourgogne-franche-comte,,
058,Nièvre,058-01,03,Orny,IMPENGE,homme,DVG,Divers gauche,,,,,,,,,,,
058,Nièvre,058-01,04,Pauline,VIGNERON,femme,RN,Rassemblement National,7972,Pauline,Vigneron,femme,,058-01,RN,,https://rassemblementnational.fr/elections-legislatives/,,
058,Nièvre,058-01,05,Bryton,VERDEZ,homme,REC,Reconquête !,,,,,,,,,,,
058,Nièvre,058-01,06,Leo,COUTELLEC,homme,FI,La France Insoumise,6571,Léo,Coutellec,homme,,058-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/CoutellecLeo,
058,Nièvre,058-01,07,Charles-Henri,GALLOIS,homme,DSV,Droite souverainiste,,,,,,,,,,,
058,Nièvre,058-01,08,François,LE METAYER,homme,LR,Les Républicains,6569,François,Le Métayer,homme,,058-01,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
058,Nièvre,058-01,09,Perrine,GOULET,femme,ENS,Ensemble ! (Majorité présidentielle),6570,Perrine,Goulet,femme,checked,058-01,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
058,Nièvre,058-02,01,Marie Anne,GUILLEMAIN,femme,FI,La France Insoumise,6575,Marie Anne,Guillemain,femme,,058-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/MAGuillemain,
058,Nièvre,058-02,02,Dominique,DUPUIS,homme,DXG,Divers extrême gauche,8302,Dominique,Dupuis,homme,,058-02,LO,,https://www.lutte-ouvriere.org/legislatives/bourgogne-franche-comte,,
058,Nièvre,058-02,03,Pascal,LEPETIT,homme,DSV,Droite souverainiste,,,,,,,,,,,
058,Nièvre,058-02,04,Heloïse,MEGY,femme,ECO,Ecologistes,6572,Héloïse,Megy,femme,,058-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
058,Nièvre,058-02,05,Christophe,DENIAUX,homme,LR,Les Républicains,6573,Christophe,Deniaux,homme,,058-02,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
058,Nièvre,058-02,06,Patrice,PERROT,homme,ENS,Ensemble ! (Majorité présidentielle),6574,Patrice,Perrot,homme,checked,058-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
058,Nièvre,058-02,07,Marie Joelle,GUILLAUME,femme,REC,Reconquête !,,,,,,,,,,,
058,Nièvre,058-02,08,Julien,GUIBERT,homme,RN,Rassemblement National,7973,Julien,Guibert,homme,,058-02,RN,,https://rassemblementnational.fr/elections-legislatives/,,
059,Nord,059-01,01,Jonathan,LEFRANCQ,homme,DIV,Divers,,,,,,,,,,,
059,Nord,059-01,02,Mai,RIMLINGER,femme,REC,Reconquête !,,,,,,,,,,,
059,Nord,059-01,03,Audric,ALEXANDRE,homme,DIV,Divers,,,,,,,,,,,
059,Nord,059-01,04,Pierre,MADELAIN,homme,DXG,Divers extrême gauche,8712,Pierre,Madelain,homme,,059-01,LO,,https://www.lutte-ouvriere.org/legislatives,,
059,Nord,059-01,05,Vanessa,DUHAMEL,femme,ENS,Ensemble ! (Majorité présidentielle),6579,Vanessa,Duhamel,femme,,059-01,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
059,Nord,059-01,06,Carole,LECLERCQ,femme,RN,Rassemblement National,,,,,,,,,,,
059,Nord,059-01,07,Constance,GODEST,femme,ECO,Ecologistes,6578,Constance,Godest,femme,,059-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
059,Nord,059-01,08,Frédéric,CHAOUAT,homme,DIV,Divers,,,,,,,,,,,
059,Nord,059-01,09,Thomas,FABRE,homme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
059,Nord,059-01,10,Hugo,DESMARCHELIER,homme,DIV,Divers,9425,Hugo,Desmarchelier,homme,,059-01,Parti pirate,,https://partipirate.org/map,,
059,Nord,059-01,11,Adrien,QUATENNENS,homme,FI,La France Insoumise,6577,Adrien,Quatennens,homme,checked,059-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/AQuatennens,
059,Nord,059-02,01,Caroline,BOISARD-VANNIER,femme,LR,Les Républicains,6580,Caroline,Boisard-Vannier,femme,,059-02,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,,
059,Nord,059-02,02,Monique,DELEVALLET,femme,REC,Reconquête !,,,,,,,,,,,
059,Nord,059-02,03,Nicolas,KARASIEWICZ,homme,DVC,Divers centre,,,,,,,,,,,
059,Nord,059-02,04,Nordine,AASSI,homme,DIV,Divers,,,,,,,,,,,
059,Nord,059-02,05,Pascale,ROUGÉE,femme,DXG,Divers extrême gauche,8713,Pascale,Rougée,femme,,059-02,LO,,https://www.lutte-ouvriere.org/legislatives,,
059,Nord,059-02,06,Virginie,CHAUCHOY,femme,ECO,Ecologistes,6582,Virginie,Chauchoy,femme,,059-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
059,Nord,059-02,07,Rudy,ELEGEEST,homme,ENS,Ensemble ! (Majorité présidentielle),6583,Rudy,Elegeest,homme,,059-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
059,Nord,059-02,08,Philippe,GUÉRARD,homme,RN,Rassemblement National,7975,Philippe,Guérard,homme,,059-02,RN,,https://rassemblementnational.fr/elections-legislatives/,,
059,Nord,059-02,09,Marie,SAVAGE,femme,DXG,Divers extrême gauche,,,,,,,,,,,
059,Nord,059-02,10,Ugo,BERNALICIS,homme,FI,La France Insoumise,6581,Ugo,Bernalicis,homme,checked,059-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/Ugobernalicis,
059,Nord,059-03,01,Sophie,VILLETTE,femme,SOC,Parti socialiste,9239,Sophie,Vilette,femme,,059-03,PS,,,,
059,Nord,059-03,02,Marc,DEHONDT,homme,ECO,Ecologistes,,,,,,,,,,,
059,Nord,059-03,03,Benjamin,SAINT-HUILE,homme,DVG,Divers gauche,,,,,,,,,,,
059,Nord,059-03,04,Jessica,WATTIEZ,femme,REC,Reconquête !,,,,,,,,,,,
059,Nord,059-03,05,Marie-Claude,RONDEAUX,femme,DXG,Divers extrême gauche,8714,Marie-Claude,Rondeaux,femme,,059-03,LO,,https://www.lutte-ouvriere.org/legislatives,,
059,Nord,059-03,06,Nicolas,LEBLANC,homme,LR,Les Républicains,6584,Nicolas,Leblanc,homme,,059-03,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,,
059,Nord,059-03,07,Christophe,DI POMPEO,homme,ENS,Ensemble ! (Majorité présidentielle),6585,Christophe,Di Pompeo,homme,checked,059-03,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
059,Nord,059-03,08,Sandra,DELANNOY,femme,RN,Rassemblement National,7976,Sandra,Delannoy,femme,,059-03,RN,,https://rassemblementnational.fr/elections-legislatives/,,
059,Nord,059-03,09,Irène,SAFAI,femme,DSV,Droite souverainiste,,,,,,,,,,,
059,Nord,059-04,01,Fatima,ABDELLAOUI,femme,DXG,Divers extrême gauche,8715,Fatima,Abdellaoui,femme,,059-04,LO,,https://www.lutte-ouvriere.org/legislatives,,
059,Nord,059-04,02,Frédéric,MONTEUX,homme,DSV,Droite souverainiste,,,,,,,,,,,
059,Nord,059-04,03,Patricia,PLANCKE,femme,RN,Rassemblement National,7977,Patricia,Plancke,femme,,059-04,RN,,https://rassemblementnational.fr/elections-legislatives/,,
059,Nord,059-04,04,Gauthier,BOULLET,homme,ECO,Ecologistes,6587,Gauthier,Boullet,homme,,059-04,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
059,Nord,059-04,05,Georgia,GAMBIRASIO,femme,DVC,Divers centre,,,,,,,,,,,
059,Nord,059-04,06,Jacques,HOUSSIN,homme,DVD,Divers droite,,,,,,,,,,,
059,Nord,059-04,07,Claire,DESBOIS,femme,DIV,Divers,,,,,,,,,,,
059,Nord,059-04,08,Patrick,JARDIN,homme,REC,Reconquête !,,,,,,,,,,,
059,Nord,059-04,09,Sébastien,LEBLANC,homme,LR,Les Républicains,6588,Sébastien,Leblanc,homme,,059-04,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
059,Nord,059-04,10,Ewann,GAVARD,homme,DIV,Divers,9426,Ewann,Gavard,homme,,059-04,Parti pirate,,https://partipirate.org/map,,
059,Nord,059-04,11,Octave,DELEPIERE,homme,ECO,Ecologistes,6590,Octave,Delepiere,homme,,059-04,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/Octave2lp,
059,Nord,059-04,12,Brigitte,LISO,femme,ENS,Ensemble ! (Majorité présidentielle),6589,Brigitte,Liso,femme,checked,059-04,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
059,Nord,059-05,01,Victor,CATTEAU,homme,RN,Rassemblement National,7978,Victor,Catteau,homme,,059-05,RN,,https://rassemblementnational.fr/elections-legislatives/,,
059,Nord,059-05,02,Manon,STOFFEL,femme,ECO,Ecologistes,6591,Manon,Stoffel,femme,,059-05,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
059,Nord,059-05,03,Frédéric,CAUDERLIER,homme,ENS,Ensemble ! (Majorité présidentielle),6593,Frédéric,Cauderlier,homme,,059-05,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
059,Nord,059-05,04,Ophélie,DELNESTE,femme,FI,La France Insoumise,6594,Ophélie,Delneste,femme,,059-05,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/ODelneste,
059,Nord,059-05,05,Pierrick,DENNEQUIN,homme,DSV,Droite souverainiste,,,,,,,,,,,
059,Nord,059-05,06,Hugues,SION,homme,REC,Reconquête !,,,,,,,,,,,
059,Nord,059-05,07,Sébastien,HUYGHE,homme,LR,Les Républicains,6592,Sébastien,Huyghe,homme,checked,059-05,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
059,Nord,059-05,08,Luc,DUBOIS,homme,DXG,Divers extrême gauche,8716,Luc,Dubois,homme,,059-05,LO,,https://www.lutte-ouvriere.org/legislatives,,
059,Nord,059-06,01,Thierry,ROLLAND,homme,DVD,Divers droite,,,,,,,,,,,
059,Nord,059-06,02,Célia,PEREIRA,femme,FI,La France Insoumise,6598,Célia,Pereira,femme,,059-06,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/CeliaPereira__,
059,Nord,059-06,03,Luc,FOUTRY,homme,LR,Les Républicains,6595,Luc,Foutry,homme,,059-06,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,,
059,Nord,059-06,04,André,DEMEESTER,homme,REC,Reconquête !,,,,,,,,,,,
059,Nord,059-06,05,Virginie,FENAIN,femme,RN,Rassemblement National,7979,Virginie,Fenain,femme,,059-06,RN,,https://rassemblementnational.fr/elections-legislatives/,,
059,Nord,059-06,06,Frédéric,BARREZ,homme,DXG,Divers extrême gauche,8717,Frédéric,Barrez,homme,,059-06,LO,,https://www.lutte-ouvriere.org/legislatives,,
059,Nord,059-06,07,Vanessa,LABRE,femme,ECO,Ecologistes,6596,Vanessa,Labre,femme,,059-06,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
059,Nord,059-06,08,Maryse,FABER-ROSSI,femme,RDG,Parti radical de gauche,,,,,,,,,,,
059,Nord,059-06,09,Delphine,LELEU,femme,DSV,Droite souverainiste,,,,,,,,,,,
059,Nord,059-06,10,Charlotte,PARMENTIER-LECOCQ,femme,ENS,Ensemble ! (Majorité présidentielle),6597,Charlotte,Parmentier-Lecocq,femme,checked,059-06,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
059,Nord,059-07,01,Jeyan,BICHON,femme,ECO,Ecologistes,6599,Jeyan,Bichon,femme,,059-07,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
059,Nord,059-07,02,Mathilde,LECONTE DUCHANGE,femme,REC,Reconquête !,,,,,,,,,,,
059,Nord,059-07,03,Nicolas,SCHUURMAN,homme,DXG,Divers extrême gauche,8718,Nicolas,Schuurman,homme,,059-07,LO,,https://www.lutte-ouvriere.org/legislatives,,
059,Nord,059-07,04,Nelly,SAVIO,femme,DVC,Divers centre,,,,,,,,,,,
059,Nord,059-07,05,Charlotte,HOUCKE,femme,DSV,Droite souverainiste,,,,,,,,,,,
059,Nord,059-07,06,Karima,CHOUIA,femme,ECO,Ecologistes,6600,Karima,Chouia,femme,,059-07,EE-LV,,,https://twitter.com/KARY59510,
059,Nord,059-07,07,Jean-Sébastien,WILLEM,homme,RN,Rassemblement National,7980,Jean-Sébastien,Willem,homme,,059-07,RN,,https://rassemblementnational.fr/elections-legislatives/,,
059,Nord,059-07,08,Félicie,GÉRARD,femme,ENS,Ensemble ! (Majorité présidentielle),6601,Félicie,Gérard,femme,,059-07,LRM/Horizons,,https://horizonsleparti.fr/candidats/,,
